Tanggal WIB	Jam WIB	BTC Open	BTC High	BTC Low	BTC Close	Posisi	Lot BTC	Pending Reverse	Qty Pending	Action	Saldo Realized	Equity MTM
2018-10-03	04:00	6561,16	6571,42	6551	6570,22	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8582
2018-10-03	05:00	6570,22	6586	6566,14	6577,28	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,87
2018-10-03	06:00	6577,28	6581,34	6510,08	6525,79	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,784
2018-10-03	07:00	6525,79	6549	6508	6544,31	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8149
2018-10-03	08:00	6544,25	6544,29	6513,6	6528,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7877
2018-10-03	09:00	6528,01	6535,7	6479,35	6500,1	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7411
2018-10-03	10:00	6500,09	6503,09	6430	6462,09	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6776
2018-10-03	11:00	6464	6482,6	6441,86	6462,34	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,678
2018-10-03	12:00	6468,38	6486,42	6462,34	6470,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6908
2018-10-03	13:00	6470	6480,73	6448	6477,74	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7037
2018-10-03	14:00	6474,33	6480	6456,96	6460,28	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6746
2018-10-03	15:00	6460,29	6473,5	6451,81	6458,95	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6724
2018-10-03	16:00	6458,95	6476,46	6455	6470,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6908
2018-10-03	17:00	6470,04	6510,4	6464,82	6485,37	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7165
2018-10-03	18:00	6485,34	6502,94	6473,54	6496,13	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7344
2018-10-03	19:00	6496,12	6497	6469,15	6474,27	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6979
2018-10-03	20:00	6474,26	6495,67	6463,49	6485,73	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7171
2018-10-03	21:00	6485	6545,01	6475,74	6531,05	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7928
2018-10-03	22:00	6531,05	6545	6503,87	6512,47	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7617
2018-10-03	23:00	6514,24	6523,14	6495	6513,81	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,764
2018-10-04	00:00	6510,61	6530	6506,41	6511	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7593
2018-10-04	01:00	6510,99	6514,4	6475,17	6497,43	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7366
2018-10-04	02:00	6494	6499,72	6455,99	6478,89	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7057
2018-10-04	03:00	6475,2	6494	6462,36	6482,68	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,712
2018-10-04	04:00	6482,68	6499,85	6451,81	6452,83	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,6621
2018-10-04	05:00	6452,9	6489,49	6450,73	6482,58	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7118
2018-10-04	06:00	6482,58	6538,88	6478,8	6510	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7576
2018-10-04	07:00	6510,01	6535,99	6505,09	6530,17	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,7913
2018-10-04	08:00	6529,76	6643,46	6528,01	6598,69	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9057
2018-10-04	09:00	6593,09	6611,51	6585,12	6605,13	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9165
2018-10-04	10:00	6605,12	6614,46	6593	6598,51	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9054
2018-10-04	11:00	6598,5	6618,25	6598	6604,61	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9156
2018-10-04	12:00	6606	6615	6580,1	6588	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8879
2018-10-04	13:00	6588,98	6598,99	6569,72	6580,8	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8758
2018-10-04	14:00	6580,74	6596,75	6564,3	6574,45	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8652
2018-10-04	15:00	6574,45	6627,83	6572,01	6600,95	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9095
2018-10-04	16:00	6600,39	6606,39	6591,22	6591,23	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8933
2018-10-04	17:00	6594	6614,28	6569,32	6576,85	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8692
2018-10-04	18:00	6573,03	6591	6570	6570,81	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8592
2018-10-04	19:00	6570	6585	6569,17	6578,1	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8713
2018-10-04	20:00	6576,33	6596	6564,73	6583,8	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8809
2018-10-04	21:00	6583,81	6593,6	6571,23	6576	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8678
2018-10-04	22:00	6576	6600	6572	6597,77	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9042
2018-10-04	23:00	6598	6610,55	6586	6586,52	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8854
2018-10-05	00:00	6588,52	6598	6583,99	6596,04	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9013
2018-10-05	01:00	6596,05	6618	6595,36	6608,08	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9214
2018-10-05	02:00	6608,16	6621,49	6606,16	6611,09	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9264
2018-10-05	03:00	6612,05	6617,13	6582,18	6593,7	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8974
2018-10-05	04:00	6590,54	6598,82	6557	6588,98	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8895
2018-10-05	05:00	6589	6613	6588	6591,59	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8939
2018-10-05	06:00	6591,59	6600,01	6579,85	6593,79	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8975
2018-10-05	07:00	6591,69	6632,98	6591,53	6621,77	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9443
2018-10-05	08:00	6621,77	6628,68	6601	6616,52	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9355
2018-10-05	09:00	6613,41	6616,57	6543,08	6572,93	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8627
2018-10-05	10:00	6572,93	6585,51	6569,67	6579	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8728
2018-10-05	11:00	6578,96	6588,63	6571,04	6581,8	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8775
2018-10-05	12:00	6581,8	6584,08	6570,01	6583,76	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8808
2018-10-05	13:00	6581,02	6610	6577,4	6600	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9079
2018-10-05	14:00	6598,01	6601,74	6573,17	6578,76	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8724
2018-10-05	15:00	6577,12	6592,79	6568	6570	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8578
2018-10-05	16:00	6568,92	6584,99	6567,21	6584	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8812
2018-10-05	17:00	6584,98	6590,19	6571,73	6579	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8728
2018-10-05	18:00	6579	6600	6576,14	6590	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8912
2018-10-05	19:00	6589,6	6599,97	6581,33	6589	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8895
2018-10-05	20:00	6587,37	6607,51	6586,66	6593,03	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8963
2018-10-05	21:00	6594	6607	6587,43	6601,13	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9098
2018-10-05	22:00	6601,13	6606,57	6593,06	6598,51	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9054
2018-10-05	23:00	6598,48	6614,98	6580,36	6588,14	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8881
2018-10-06	00:00	6586,68	6594	6576,47	6584,06	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8813
2018-10-06	01:00	6584,07	6592,99	6575	6591,02	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8929
2018-10-06	02:00	6591,02	6601,5	6588,05	6595,5	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9004
2018-10-06	03:00	6595,42	6604,23	6588,08	6596,5	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9021
2018-10-06	04:00	6596,35	6605	6590,58	6604,93	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9161
2018-10-06	05:00	6604,97	6697	6604,92	6633,33	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9636
2018-10-06	06:00	6632,01	6648,95	6620	6635,65	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9674
2018-10-06	07:00	6635,65	6651	6620	6624,47	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9488
2018-10-06	08:00	6624,53	6636,03	6617	6626,02	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9514
2018-10-06	09:00	6627	6627,62	6584,22	6604,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9146
2018-10-06	10:00	6604,5	6614,4	6601,99	6608,91	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9228
2018-10-06	11:00	6608,91	6618,99	6605,09	6612	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,928
2018-10-06	12:00	6612	6624,12	6608,43	6615,67	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9341
2018-10-06	13:00	6618,69	6622,78	6610	6614,9	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9328
2018-10-06	14:00	6614,9	6627	6613,33	6620,35	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9419
2018-10-06	15:00	6619,43	6620,35	6610	6615,19	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9333
2018-10-06	16:00	6615,19	6625,17	6608,2	6620	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9413
2018-10-06	17:00	6620,33	6634,15	6611,66	6617,58	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9373
2018-10-06	18:00	6619	6625,97	6570	6587,16	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8865
2018-10-06	19:00	6588,86	6600	6580	6587,81	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8876
2018-10-06	20:00	6587,81	6592,73	6567,14	6579	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8728
2018-10-06	21:00	6579,38	6589	6566,77	6588,92	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8894
2018-10-06	22:00	6588,92	6598,89	6577,55	6596,08	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9014
2018-10-06	23:00	6597,5	6600	6588,39	6595,97	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9012
2018-10-07	00:00	6595,97	6607	6588,17	6599,95	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9078
2018-10-07	01:00	6600,63	6603,08	6590,39	6591	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8929
2018-10-07	02:00	6591	6601,32	6585	6593,34	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8968
2018-10-07	03:00	6593,34	6604,76	6582,63	6600,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9079
2018-10-07	04:00	6601,81	6604,2	6590	6602,99	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9129
2018-10-07	05:00	6602,99	6606	6583,27	6591,96	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8945
2018-10-07	06:00	6591,97	6598,21	6585	6594,27	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8983
2018-10-07	07:00	6596,44	6605	6590	6600,02	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9079
2018-10-07	08:00	6600,55	6605	6589,14	6603,06	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,913
2018-10-07	09:00	6603,07	6604,5	6599,09	6603,5	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9138
2018-10-07	10:00	6603,5	6605	6597,5	6604,07	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9147
2018-10-07	11:00	6604,98	6609,83	6588,53	6588,54	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8888
2018-10-07	12:00	6588,55	6600	6586,52	6596,69	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9024
2018-10-07	13:00	6596,68	6599,94	6585	6588,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8879
2018-10-07	14:00	6589	6590,79	6566,01	6570,93	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8594
2018-10-07	15:00	6569,46	6571,99	6525	6550	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8244
2018-10-07	16:00	6550,01	6558,62	6545,51	6555,4	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8334
2018-10-07	17:00	6555,45	6568,76	6550,54	6555	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8328
2018-10-07	18:00	6555	6562,38	6538,43	6556	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8344
2018-10-07	19:00	6555,9	6567,33	6545,75	6561,85	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8442
2018-10-07	20:00	6560,11	6578,99	6558,8	6574,41	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8652
2018-10-07	21:00	6574,41	6580,12	6555	6566,42	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8518
2018-10-07	22:00	6567,42	6586,89	6566,42	6582,07	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,878
2018-10-07	23:00	6582,07	6585,58	6572,7	6581,38	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8768
2018-10-08	00:00	6582,15	6597,7	6581,38	6589,18	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8898
2018-10-08	01:00	6590,07	6598	6590	6594,27	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8983
2018-10-08	02:00	6595	6599	6579,01	6584	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8812
2018-10-08	03:00	6583,65	6587,9	6579,01	6587,2	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8865
2018-10-08	04:00	6587,2	6593,29	6580,38	6588,54	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8888
2018-10-08	05:00	6586,01	6592	6582,06	6590,02	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8912
2018-10-08	06:00	6592	6640	6581,79	6615,26	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9334
2018-10-08	07:00	6615,26	6624,94	6602,39	6613,9	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9311
2018-10-08	08:00	6615,67	6628,63	6601,5	6605,02	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9163
2018-10-08	09:00	6603,58	6616,83	6600,66	6605,06	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9164
2018-10-08	10:00	6606,42	6613,27	6604,07	6605,26	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9167
2018-10-08	11:00	6605,26	6610,99	6604,5	6607,02	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9196
2018-10-08	12:00	6607,03	6609,12	6590	6593,36	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8968
2018-10-08	13:00	6593,36	6603,77	6587	6602	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9113
2018-10-08	14:00	6602,89	6613	6590,53	6596,03	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9013
2018-10-08	15:00	6596,52	6602,36	6592,41	6597,54	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9038
2018-10-08	16:00	6599,99	6606,6	6593,64	6604,9	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9161
2018-10-08	17:00	6604,87	6628	6597,02	6628	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9547
2018-10-08	18:00	6628	6666,66	6626,01	6647,78	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9877
2018-10-08	19:00	6647,78	6715,6	6645,05	6666,09	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0183
2018-10-08	20:00	6666,09	6680	6645	6662,97	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0131
2018-10-08	21:00	6660,65	6667,19	6650,08	6659,03	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0065
2018-10-08	22:00	6659,59	6695	6659,58	6674,56	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0324
2018-10-08	23:00	6676,51	6683,45	6662	6667,27	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0203
2018-10-09	00:00	6667,26	6684,11	6662	6671,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0265
2018-10-09	01:00	6671,05	6680	6657,98	6664,45	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0155
2018-10-09	02:00	6664,44	6705	6663,71	6695,33	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0671
2018-10-09	03:00	6695,32	6703	6685	6690	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0582
2018-10-09	04:00	6690	6700	6685,35	6691	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0599
2018-10-09	05:00	6690,99	6692	6664,22	6666,8	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0195
2018-10-09	06:00	6666,8	6683,52	6666,66	6673,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0298
2018-10-09	07:00	6673,01	6685,38	6670,4	6673,5	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0307
2018-10-09	08:00	6673,5	6675,65	6653	6666,62	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0192
2018-10-09	09:00	6666,61	6672,31	6646	6666,03	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0182
2018-10-09	10:00	6666,03	6670,85	6652,85	6661,17	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0101
2018-10-09	11:00	6661,17	6680	6660	6673,77	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0311
2018-10-09	12:00	6673,77	6683	6664,02	6668,68	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0226
2018-10-09	13:00	6668,66	6680,7	6659	6659,3	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0069
2018-10-09	14:00	6659	6677,95	6656,85	6672,25	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0286
2018-10-09	15:00	6669,42	6675,29	6633,83	6654	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9981
2018-10-09	16:00	6654	6660,09	6647,05	6658,98	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0064
2018-10-09	17:00	6657,08	6660,9	6645	6656,4	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0021
2018-10-09	18:00	6656,4	6656,44	6630,89	6642,02	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9781
2018-10-09	19:00	6644,67	6645	6616	6634,1	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9649
2018-10-09	20:00	6631,82	6635,92	6607	6615	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,933
2018-10-09	21:00	6613,82	6635,05	6611,18	6630,14	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9582
2018-10-09	22:00	6630	6645	6627,48	6641,56	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9773
2018-10-09	23:00	6643,78	6644,99	6625	6637,58	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9707
2018-10-10	00:00	6634,78	6651,76	6634,78	6650,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9914
2018-10-10	01:00	6650,01	6664,95	6647,07	6661	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0098
2018-10-10	02:00	6661,5	6674,94	6651,25	6656,49	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0022
2018-10-10	03:00	6658,24	6660,43	6643,86	6652,22	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9951
2018-10-10	04:00	6651,91	6660,83	6645,43	6659,05	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0065
2018-10-10	05:00	6658,99	6670,5	6652,35	6666,03	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0182
2018-10-10	06:00	6666,35	6670	6655,4	6656,61	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	101,0024
2018-10-10	07:00	6656,67	6659,95	6630,84	6644,38	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,982
2018-10-10	08:00	6644,38	6652,45	6632,27	6640,72	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9759
2018-10-10	09:00	6640,76	6645,63	6633,65	6634,47	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9655
2018-10-10	10:00	6634,73	6636,1	6595	6616,06	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9347
2018-10-10	11:00	6612,2	6625,98	6590,66	6594,4	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8986
2018-10-10	12:00	6594,4	6601,71	6542,1	6555	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8328
2018-10-10	13:00	6554,99	6579,11	6530	6575,4	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8668
2018-10-10	14:00	6575,4	6578,91	6559	6576,98	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8695
2018-10-10	15:00	6576,88	6594,12	6565,68	6589	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8895
2018-10-10	16:00	6589,95	6605	6579,8	6588,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8879
2018-10-10	17:00	6589,99	6594,85	6569,99	6580	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8745
2018-10-10	18:00	6579,99	6595	6569,4	6592	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8946
2018-10-10	19:00	6590,06	6607,44	6588,37	6595,06	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8997
2018-10-10	20:00	6595,06	6612,96	6592,25	6601,16	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9098
2018-10-10	21:00	6601,16	6615	6590	6602	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9113
2018-10-10	22:00	6602	6603,65	6585,96	6588,99	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8895
2018-10-10	23:00	6588,98	6610	6582	6603,03	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,913
2018-10-11	00:00	6603,03	6619	6597,57	6608,5	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9221
2018-10-11	01:00	6608,5	6645	6604,6	6637,2	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,97
2018-10-11	02:00	6637,2	6646,2	6627,14	6635,96	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,968
2018-10-11	03:00	6638,56	6644,99	6628,92	6634,96	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9663
2018-10-11	04:00	6634,96	6640	6610	6612	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,928
2018-10-11	05:00	6612	6625,91	6605,61	6618,51	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9388
2018-10-11	06:00	6619,99	6637,3	6618,51	6631	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,9597
2018-10-11	07:00	6630,21	6633,92	6560	6561,53	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,8437
2018-10-11	08:00	6563,71	6565,24	6285	6367,82	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,5202
2018-10-11	09:00	6364,1	6367,85	6256,55	6311,99	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4269
2018-10-11	10:00	6312,5	6364,46	6310	6340,52	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4746
2018-10-11	11:00	6340,52	6370,52	6330,4	6341	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4754
2018-10-11	12:00	6342,08	6355,3	6311	6323	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4453
2018-10-11	13:00	6322,11	6325,96	6259,01	6294,01	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3969
2018-10-11	14:00	6294,01	6313,05	6258,96	6300,86	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4083
2018-10-11	15:00	6298,77	6325,99	6298,77	6303,87	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4134
2018-10-11	16:00	6302,93	6310	6282,44	6310	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4236
2018-10-11	17:00	6309,33	6310,4	6285,2	6306,88	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4184
2018-10-11	18:00	6305,2	6306,87	6271,84	6281,61	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3762
2018-10-11	19:00	6278,7	6305,2	6278,66	6288,21	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3872
2018-10-11	20:00	6288,39	6320	6219,17	6309	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4219
2018-10-11	21:00	6309	6335,31	6307,75	6311	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4253
2018-10-11	22:00	6313,7	6325	6283,46	6294,09	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,397
2018-10-11	23:00	6294,03	6317	6289,85	6313,34	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4292
2018-10-12	00:00	6309,97	6335,33	6303	6317	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4353
2018-10-12	01:00	6317	6322,99	6293	6296,51	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4011
2018-10-12	02:00	6296,49	6309,06	6296,47	6298,12	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4038
2018-10-12	03:00	6302,61	6312,65	6232,61	6300,89	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,4084
2018-10-12	04:00	6302	6310	6285,03	6301,26	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,409
2018-10-12	05:00	6303,32	6303,55	6267,71	6291,48	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3927
2018-10-12	06:00	6288,99	6307,31	6205	6252,68	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3279
2018-10-12	07:00	6252,71	6275	6209	6251,83	LONG	0,00167	5982,92	0,00334	HOLD	99,9075	100,3265
